Sample ID,Class,405,435,450,470,505,525,570,590,630,645,660,700,850,870,890,910,940,970,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
X1_12304,2,8.41639,12.05493,15.55189,20.42899,24.77955,23.6517,20.11394,35.38303,56.97511,61.25113,63.67837,71.27301,65.46351,63.91391,61.47573,55.50769,54.03024,47.09042,1.680938,2.701585,3.398049,4.119555,4.606936,4.492141,3.98368,4.953564,4.941021,4.781201,4.755158,4.691589,4.6716,4.725278,4.673462,4.497576,4.558929,4.67557
X2_12304,2,8.364618,12.14422,15.6898,20.64835,24.83876,23.7399,20.38862,35.09758,55.14207,59.47092,62.1715,77.4239,66.7887,65.19971,62.62585,56.55236,55.18109,48.61324,1.62202,2.627082,3.298673,3.963352,4.41981,4.330396,3.857498,4.945572,5.570246,5.395589,5.291641,5.200018,4.645888,4.684744,4.624043,4.419247,4.465415,4.554078
X3_12304,2,8.819379,13.03279,16.76535,21.89367,26.40266,25.28416,21.75833,37.64049,57.65577,61.84101,64.48842,73.2809,69.01353,67.46307,64.79182,58.41941,57.08634,50.54043,1.760743,2.775401,3.461446,4.181375,4.687088,4.585003,4.118392,5.200207,5.499536,5.342571,5.302512,5.033289,4.89969,4.969342,4.940585,4.78194,4.854268,4.983448
X4_12304,2,8.679477,12.40594,15.97912,21.03854,25.37069,24.2031,20.64252,35.69695,56.00543,60.18135,62.70074,71.32816,67.51936,65.98904,63.39332,57.1995,55.81347,49.16281,1.712154,2.654928,3.278935,3.922294,4.410657,4.32259,3.862231,5.120839,5.482539,5.2753,5.209903,4.734635,4.387973,4.462614,4.44035,4.344545,4.408742,4.584356
X5_12304,2,8.642036,12.35809,15.91567,20.89477,25.36197,24.22132,20.61737,36.56669,57.73187,61.9621,64.50847,72.73469,67.85185,66.31748,63.72451,57.5157,56.1519,49.50702,1.754873,2.770647,3.4285,4.098286,4.558031,4.459492,3.988947,4.948228,5.146999,5.005548,4.976703,4.667235,4.569829,4.658289,4.633568,4.508408,4.586467,4.766051
X1_12339,2,8.060397,12.00662,15.57456,20.61401,24.91346,23.66652,19.4011,33.6062,53.70813,57.72843,59.56845,67.49649,65.59347,64.27891,61.28468,55.20366,53.98988,46.87109,1.609114,2.655928,3.328767,4.020847,4.444731,4.350212,3.791517,4.86174,5.460239,5.381459,5.33333,5.047818,4.647243,4.708079,4.599707,4.373281,4.455523,4.500798
X2_12339,2,8.291882,12.35043,15.98596,21.09174,25.66607,24.41038,19.95818,35.06331,56.16999,60.18223,61.93338,69.09847,66.27839,64.99021,62.04464,55.95607,54.79947,47.75436,1.723312,2.757603,3.470072,4.232786,4.788636,4.65606,4.0008,5.244555,5.947353,5.864634,5.817471,5.485387,5.208633,5.27246,5.163921,4.898675,4.990114,5.013221
X3_12339,2,8.084297,12.05335,15.58691,20.51886,25.00977,23.78633,19.32329,34.73232,56.14689,60.26252,62.09052,69.49583,65.68958,64.3653,61.39235,55.38011,54.21924,47.16752,1.590882,2.58422,3.262774,3.990548,4.486784,4.361603,3.750727,4.781046,5.180308,5.081356,5.025974,4.77939,4.680971,4.758692,4.673362,4.494342,4.597085,4.69589
X4_12339,2,8.208598,12.35033,16.04578,21.16165,25.96536,24.74267,20.22144,36.2483,58.39347,62.5578,64.3431,71.21043,67.01953,65.78101,62.83875,56.83273,55.76348,48.9677,1.645449,2.68099,3.384333,4.15648,4.699439,4.57854,3.947901,4.997862,5.312966,5.246911,5.242035,5.225289,5.079833,5.150143,5.01909,4.736487,4.828569,4.86016
X5_12339,2,7.901023,11.80918,15.30792,20.18888,24.65091,23.43335,18.98833,34.328,55.86023,60.03289,61.88519,69.30392,64.95897,63.61208,60.70564,54.73796,53.55649,46.45262,1.52411,2.510233,3.177887,3.896365,4.405491,4.301377,3.672839,4.76729,5.440836,5.435307,5.43017,5.374856,5.136369,5.18949,5.048142,4.697009,4.771163,4.730185
X1_13106,2,7.932837,10.8769,13.90502,18.50151,22.94319,21.56851,17.22943,33.22123,56.97265,61.11188,62.84367,68.89987,63.44371,61.89101,58.78902,52.92213,51.70108,44.92033,1.295112,2.014151,2.570306,3.19317,3.627428,3.510787,2.961981,3.813801,3.945039,3.888149,3.895628,3.782145,3.859615,3.904473,3.805645,3.656177,3.707921,3.745387
X1_13106-color,2,7.932837,10.8769,13.90502,18.50151,22.94319,21.56851,17.22943,33.22123,56.97265,61.11188,62.84367,68.89987,63.44371,61.89101,58.78902,52.92213,51.70108,44.92033,1.295112,2.014151,2.570306,3.19317,3.627428,3.510787,2.961981,3.813801,3.945039,3.888149,3.895628,3.782145,3.859615,3.904473,3.805645,3.656177,3.707921,3.745387
X2_13106,2,7.917128,11.02316,14.16357,18.8714,23.45089,22.06421,17.64624,34.10072,58.9162,63.37075,65.13969,71.02808,64.73588,63.2687,60.21635,54.40878,53.22725,46.54207,1.288892,1.991307,2.534186,3.135906,3.53598,3.422889,2.903407,3.646991,3.612268,3.547617,3.569231,3.612356,3.774051,3.82459,3.757334,3.607661,3.654383,3.672563
X3_13106,2,7.968719,10.85158,13.93207,18.65706,22.73273,21.3461,17.26439,31.79503,54.2188,58.52275,60.3712,67.621,63.51656,61.93267,58.83508,52.84588,51.59199,44.76978,1.232373,1.899032,2.384845,2.945974,3.354461,3.248745,2.715048,4.255152,5.130201,4.916564,4.801272,4.061605,3.577461,3.614944,3.562994,3.436906,3.481612,3.536714
X4_13106,2,7.770901,10.86466,14.02327,18.73797,23.33529,21.93968,17.91233,33.9622,57.70067,62.05401,63.8941,70.34811,64.33292,62.84962,59.77396,53.91198,52.73636,46.17374,1.317708,2.066007,2.633928,3.300327,3.803269,3.679272,3.074291,4.200969,4.902295,4.944412,5.002151,5.144307,5.009041,5.029903,4.850914,4.488335,4.521111,4.369391
X5_13106,2,7.923738,10.98969,14.11515,18.78494,23.19951,21.84395,17.55101,33.46896,57.59495,61.93336,63.71596,69.93854,63.94396,62.42873,59.40551,53.63183,52.39807,45.7029,1.216322,1.912551,2.447911,3.059333,3.478105,3.345374,2.836407,3.688557,4.073226,3.990581,3.943628,3.772335,3.775923,3.805165,3.711398,3.546296,3.582386,3.57831
X1_13134,2,8.567235,12.95073,16.75792,22.05219,26.79056,25.45774,21.30679,38.09526,59.08749,63.44191,65.91051,73.51582,67.16015,65.58919,62.63268,56.24392,54.96798,48.40798,1.369263,2.363412,3.044818,3.794444,4.293492,4.162385,3.655897,4.548768,4.58224,4.47681,4.46948,4.467055,4.458101,4.501861,4.426271,4.228003,4.301063,4.391065
X1_13134_coloured,2,8.567235,12.95073,16.75792,22.05219,26.79056,25.45774,21.30679,38.09526,59.08749,63.44191,65.91051,73.51582,67.16015,65.58919,62.63268,56.24392,54.96798,48.40798,1.369263,2.363412,3.044818,3.794444,4.293492,4.162385,3.655897,4.548768,4.58224,4.47681,4.46948,4.467055,4.458101,4.501861,4.426271,4.228003,4.301063,4.391065
X2_13134,2,8.603623,12.84631,16.55444,21.72366,26.29378,24.98464,20.97222,37.44592,58.09444,62.4422,64.93204,72.82928,66.54623,64.9683,62.04425,55.71715,54.43155,47.90656,1.458007,2.428475,3.130484,3.918988,4.476235,4.329132,3.74832,4.844348,5.146219,5.065432,5.052414,5.052306,4.973754,5.012242,4.918009,4.642704,4.699589,4.701843
X3_13134,2,8.787803,12.9167,16.61429,21.83123,26.55449,25.19095,20.95849,37.8552,59.12114,63.36808,65.76794,73.5092,67.31833,65.69966,62.64406,56.1853,54.89992,48.31332,1.494007,2.485853,3.189741,3.964124,4.481041,4.360975,3.824666,4.734632,4.828565,4.68477,4.630498,4.373981,4.328451,4.387647,4.34151,4.196598,4.26846,4.384447
X4_13134,2,8.747084,13.02574,16.81728,22.05414,26.69403,25.35276,21.18348,38.04009,58.89951,63.25803,65.76436,73.60781,67.16411,65.59834,62.65014,56.40679,55.15897,48.6775,1.350572,2.299456,2.953488,3.673199,4.151319,4.023607,3.537655,4.270296,4.169721,4.048756,4.041156,4.127862,4.200798,4.246169,4.159919,3.97104,4.036144,4.117085
X5_13134,2,8.450273,11.89427,15.23539,20.04263,24.52564,23.20554,19.02748,35.35786,57.49459,61.66674,63.94595,71.11086,64.7671,63.11447,60.11808,53.86727,52.52168,45.78364,1.44217,2.407086,3.067081,3.7693,4.192658,4.05571,3.512334,4.230675,4.256757,4.17275,4.152243,4.1018,4.029022,4.059309,3.960843,3.750921,3.802703,3.868143
X1_13148,2,7.509305,10.97233,14.30563,19.44499,23.07173,21.615,17.51905,29.98496,48.95115,53.18093,55.49091,64.40936,63.97042,62.39063,59.972,53.78099,52.28881,45.28905,1.251867,2.110618,2.734291,3.417877,3.945455,3.841615,3.342806,4.672168,5.14659,4.954257,4.875227,4.263359,4.198529,4.202415,4.21081,4.080402,4.124969,4.17518
X2_13148,2,7.661306,11.29568,14.58051,19.27765,23.6646,22.29203,17.76335,33.91985,57.24789,61.66175,63.81487,69.88042,63.78481,62.22367,60.01133,54.3245,52.91233,46.18346,1.18022,2.019724,2.623357,3.286665,3.724521,3.616067,3.180268,3.966468,4.013538,3.914622,3.892672,3.709549,4.009774,4.029515,4.032616,3.875892,3.911525,3.943611
X3_13148,2,7.592142,11.16538,14.49638,19.45832,23.29365,21.89118,17.73707,31.38066,51.42353,55.72007,58.03225,66.21252,63.35248,61.74415,59.34836,53.35359,51.88297,44.99617,1.25792,2.144742,2.80069,3.546946,4.144129,4.038496,3.47646,5.143901,6.237397,6.040495,5.920489,4.95982,4.563921,4.573244,4.573098,4.409132,4.449111,4.477706
X4_13148,2,7.65539,11.29426,14.60995,19.42108,23.67766,22.28577,17.82632,33.17197,55.34505,59.6959,61.95841,69.15479,64.2345,62.55807,60.13007,54.02052,52.51999,45.492,1.377161,2.282104,2.953684,3.702627,4.257618,4.12926,3.576932,4.849268,5.306159,5.162793,5.076587,4.45358,4.361733,4.37542,4.376593,4.22417,4.263118,4.31702
X5_13148,2,7.785799,11.71107,15.19285,20.17269,24.72715,23.31641,18.63938,34.69689,57.07232,61.29774,63.44143,69.98376,65.53068,63.94242,61.57895,55.44168,54.00959,47.14202,1.202649,2.140586,2.802068,3.503097,4.046649,3.943087,3.445138,4.657977,5.027799,4.84761,4.746718,4.050808,4.032472,4.049105,4.050338,3.931228,3.988612,4.102029
X1_13154,2,7.772179,11.73568,15.22,20.13019,24.8193,23.46113,18.8875,35.02518,58.41486,62.7695,64.83813,70.87636,65.13908,63.61995,61.41483,55.60065,54.19562,47.39995,1.189616,2.087357,2.757785,3.511555,4.042447,3.928307,3.465292,4.354362,4.32896,4.1915,4.176325,3.972276,4.106557,4.156744,4.226477,4.166269,4.227848,4.34199
X2_13154,2,7.955016,11.98905,15.53003,20.48619,25.16109,23.7766,19.17835,35.3408,57.4672,61.54923,63.55327,69.91885,64.93449,63.3579,61.01215,55.01453,53.57545,46.63418,1.245872,2.114014,2.787742,3.568262,4.145597,4.019214,3.519358,4.482021,4.521574,4.382596,4.35096,4.022697,4.072963,4.13216,4.209896,4.155318,4.220925,4.360383
X3_13154,2,8.308537,12.89246,16.78075,22.11202,27.18475,25.79909,21.1008,37.94012,60.73363,64.95355,67.00779,73.08934,67.92903,66.50941,64.36357,58.57195,57.25808,50.70184,1.212783,2.078242,2.732006,3.47694,4.020704,3.912552,3.470765,4.348522,4.315611,4.161142,4.127316,3.905331,4.069825,4.121423,4.199834,4.153208,4.216335,4.334313
X4_13154,2,7.773476,11.64726,15.08465,19.94478,24.52523,23.15433,18.62552,34.59333,56.86538,61.11402,63.19403,69.89428,64.49242,62.9127,60.57218,54.62214,53.17551,46.24656,1.157165,1.999604,2.631905,3.341532,3.87322,3.760511,3.301832,4.259122,4.474426,4.360727,4.320162,3.936532,3.962433,4.020476,4.093959,4.031227,4.099262,4.220124
X5_13154,2,7.75776,11.62721,15.11824,20.0982,24.54763,23.14933,18.71365,33.88011,55.59231,59.84538,61.95207,69.00369,64.49374,62.93072,60.5686,54.48261,52.99663,45.96763,1.221015,2.076217,2.716942,3.434084,3.994138,3.885229,3.403964,4.486759,4.56841,4.393784,4.327138,3.903039,3.870803,3.921353,4.000217,3.963216,4.034655,4.198016
X1_13162,2,7.576024,11.37088,14.52343,18.85579,22.57562,21.43069,17.95058,32.38272,50.29023,54.54078,57.29247,67.44416,61.45923,59.67751,57.28235,51.50137,50.02596,43.36354,1.235692,2.159685,2.781492,3.456628,3.938948,3.818657,3.411782,4.4841,5.728563,5.599347,5.426427,4.431299,4.108206,4.171074,4.225479,4.112475,4.165025,4.247298
X2_13162,2,7.393908,11.12005,14.2513,18.60463,22.46058,21.2761,17.64184,32.61022,51.83778,56.14387,58.8268,68.37398,62.19822,60.46357,58.11576,52.41016,50.96448,44.3874,1.413703,2.424336,3.13374,3.932906,4.491438,4.342062,3.847893,5.073171,6.260437,6.120982,5.958364,4.972593,4.688468,4.728422,4.78259,4.633664,4.698178,4.761555
X3_13162,2,7.664234,11.31209,14.53758,19.17628,23.2908,21.98729,17.90162,33.30779,54.48039,58.81055,61.23473,69.07196,63.45195,61.76333,59.38065,53.43309,51.96926,45.22859,1.217995,2.13088,2.788948,3.566612,3.994883,3.870871,3.437952,4.526406,5.403983,5.397673,5.439832,5.239406,4.629862,4.65873,4.631276,4.349756,4.378573,4.329737
X4_13162,2,7.718474,11.51163,14.80907,19.51855,23.86736,22.55149,18.372,34.26614,55.45422,59.63093,61.97256,69.49473,64.2089,62.53735,60.12903,54.12638,52.67599,46.01867,1.399194,2.376829,3.088886,3.912655,4.509417,4.368809,3.831107,5.217874,5.997142,5.960331,5.980517,5.717015,5.016115,5.044384,5.038677,4.79136,4.835979,4.846612
X5_13162,2,7.847603,11.44869,14.6729,19.30156,23.65305,22.3417,18.08152,34.41817,55.9908,60.17663,62.57114,70.1498,64.47613,62.7855,60.38597,54.39936,52.97488,46.34473,1.304775,2.198268,2.836434,3.53981,4.026481,3.920181,3.484718,4.342588,4.507734,4.419034,4.412566,4.176777,3.967237,4.016325,4.052596,3.919479,3.979502,4.088082
X2_13169,2,8.046074,12.26539,16.01167,21.50772,25.46967,24.01725,19.89289,34.03806,53.84654,58.36811,60.87475,69.68159,66.4859,64.90086,62.44714,56.13125,54.68213,47.82,1.533576,2.615379,3.369394,4.184908,4.743285,4.619998,4.087817,5.528844,6.044518,5.837465,5.751637,5.013146,4.639669,4.689402,4.758078,4.672467,4.73417,4.834877
X3_13169,2,8.556965,13.15235,16.99684,22.41003,26.79394,25.3978,21.21122,36.40583,56.25715,60.63433,63.13179,71.33756,67.2355,65.66392,63.21399,56.81608,55.37868,48.58436,1.486358,2.528271,3.210929,3.936156,4.466249,4.363511,3.908667,5.09999,5.404658,5.319755,5.3245,5.101068,4.8928,4.921653,4.947407,4.75437,4.800753,4.809711
X4_13169,2,8.21852,12.94535,16.81463,22.19333,26.72054,25.32342,21.03818,36.65219,56.3178,60.65065,63.17183,71.59751,67.89288,66.32104,63.92953,57.61783,56.21811,49.49522,1.520018,2.658725,3.454649,4.354481,4.975212,4.837653,4.320388,5.636708,6.015333,5.847784,5.792881,5.212531,5.023473,5.076118,5.162978,5.07151,5.139405,5.230516
X5_13169,2,8.081298,12.41798,16.24663,21.86524,25.74727,24.33357,20.46562,33.53621,50.98623,55.19209,57.74743,67.62523,66.81236,65.16486,62.61287,56.04846,54.58092,47.59343,1.618985,2.727799,3.521386,4.427382,5.010652,4.871404,4.316674,5.759633,6.252918,6.04126,5.95023,5.263179,4.964776,5.009509,5.072536,4.975008,5.043327,5.129404
X1_13183,2,7.94002,11.97808,15.60847,21.04073,24.56993,23.13793,19.41142,30.94294,47.55483,51.77321,54.19043,63.89212,66.01978,64.48079,61.99837,55.46902,53.95063,46.83728,1.071609,1.96958,2.555604,3.116138,3.663295,3.589683,3.168015,4.34483,4.512583,4.365545,4.332372,3.997853,3.584987,3.606387,3.611421,3.495831,3.552974,3.709756
X2_13183,2,7.986363,12.11684,15.63492,20.65809,24.7389,23.33621,19.01574,33.68142,52.58044,56.75488,59.19161,67.9287,65.5963,63.97223,61.57104,55.55935,54.18581,47.59761,1.316804,2.225881,2.85665,3.552188,4.106241,3.977197,3.428188,4.983437,5.8916,5.826923,5.808829,5.299844,4.709128,4.714074,4.703677,4.470346,4.508836,4.503024
X3_13183,2,8.065879,12.26857,16.01567,21.5726,25.37774,23.87111,19.72787,32.72348,51.01841,55.23519,57.60938,66.6608,66.34426,64.75807,62.27125,55.89109,54.44162,47.53482,1.306433,2.20174,2.813597,3.439871,3.995709,3.904007,3.425383,4.961004,5.614146,5.451256,5.3902,4.767954,4.109302,4.131567,4.143375,3.9777,4.031802,4.124184
X4_13183,2,8.377366,12.82603,16.62805,21.99947,26.49529,25.05722,20.57496,36.14799,56.50675,60.84714,63.29668,71.42399,67.42313,65.81577,63.42586,57.23304,55.84953,49.10837,1.414536,2.347591,3.01799,3.750584,4.301731,4.178568,3.678528,4.956347,5.422187,5.298312,5.263062,4.812866,4.296005,4.326499,4.347821,4.208898,4.269671,4.347384
X5_13183,2,8.066856,12.05175,15.78194,21.63479,24.42445,22.94085,19.65877,29.81694,45.87745,50.24195,52.83542,63.7291,65.84212,64.27107,61.77055,55.28889,53.80208,46.78555,1.311665,2.259624,2.914909,3.598152,4.142851,4.064244,3.67606,4.918701,5.107648,4.932998,4.886291,4.374811,3.895386,3.943571,3.997896,3.95108,4.027052,4.211168
X1_13190,2,7.672251,11.27535,14.49428,19.20576,23.41605,22.05704,17.65807,33.57133,55.27351,59.68024,62.02019,69.84243,64.60967,62.96705,60.49262,54.40275,53.01527,46.25725,1.223437,2.003895,2.616619,3.345901,3.877953,3.754936,3.242849,4.473981,5.228508,5.081482,4.978119,4.325466,4.000844,4.032065,4.073525,3.985837,4.041426,4.138985
X2_13190,2,7.62311,10.94175,13.96806,18.39121,22.36211,21.018,16.66922,32.7732,54.65231,59.13726,61.58612,69.6525,63.60265,61.91929,59.39101,53.53736,52.23071,45.77572,1.202621,1.997126,2.61409,3.336862,3.85789,3.730607,3.193051,4.412036,4.894145,4.792793,4.764428,4.328716,3.768542,3.811142,3.839238,3.753702,3.83033,3.976571
X3_13190,2,8.194449,12.51838,16.1497,21.24324,25.94917,24.56343,20.07193,37.08876,58.26263,62.65324,64.96657,72.15388,66.79986,65.25394,62.7539,56.39758,54.99751,48.05784,1.230557,1.991532,2.614431,3.369119,3.932343,3.817613,3.373459,4.400007,4.570367,4.4804,4.462449,4.308611,4.23039,4.262578,4.277643,4.131738,4.197708,4.305811
X4_13190,2,8.192924,12.55016,16.17266,21.23092,25.8816,24.49954,19.97495,36.96252,58.43362,62.90327,65.24745,72.47874,66.57301,65.00116,62.51709,56.23737,54.81729,47.78211,1.187849,1.908698,2.491937,3.205333,3.750542,3.636474,3.17824,4.197197,4.382569,4.249279,4.204991,3.997274,3.999551,4.040877,4.073683,3.969974,4.042458,4.179249
X5_13190,2,8.104826,12.14853,15.63241,20.61081,25.31061,23.90349,19.16468,37.0665,59.85073,64.27385,66.62688,73.80663,67.05592,65.3728,62.69544,56.2557,54.88788,47.9713,1.327897,2.148389,2.799099,3.588216,4.183917,4.054793,3.523641,4.612087,4.589852,4.401947,4.327245,3.962981,4.074199,4.14482,4.217416,4.213959,4.311779,4.518582
X1_13197,2,9.696621,15.90059,20.54546,26.53272,31.62855,30.18579,25.51083,42.67931,62.37212,66.67487,69.05626,76.92075,72.07793,70.60096,68.07697,61.44604,60.23758,53.48425,1.296702,2.092178,2.580188,3.128068,3.455199,3.378665,3.063336,3.654218,3.909526,3.895802,3.918615,3.948217,4.07138,4.12154,4.173549,3.810142,3.85837,3.742169
X2_13197,2,9.377497,15.53005,20.11356,26.02649,31.10093,29.6754,25.0484,42.12611,61.63494,65.93064,68.34808,76.37672,71.42757,69.93425,67.37318,60.7072,59.53523,52.79644,1.375048,2.337333,2.929725,3.610163,4.062717,3.960228,3.54974,4.495766,5.051667,5.049624,5.070653,5.109745,5.107561,5.149789,5.176744,4.754836,4.812921,4.638731
X3_13197,2,9.033744,14.37718,18.61736,24.30088,29.29077,27.84031,23.16157,40.07149,60.96563,65.32095,67.51862,74.73584,70.12796,68.64143,66.04055,59.30952,58.01844,51.05745,1.544812,2.623216,3.297749,4.035501,4.514592,4.42314,4.00012,4.907314,5.085359,5.008124,5.003077,4.859414,4.773694,4.820335,4.845981,4.551923,4.641617,4.64017
X4_13197,2,9.002213,14.52947,18.85977,24.59266,29.64945,28.23655,23.6517,40.68156,60.97979,65.38519,67.75803,75.47501,70.68336,69.20095,66.53049,59.72066,58.49921,51.72688,1.401707,2.503873,3.134894,3.797586,4.208498,4.141155,3.805872,4.454623,4.456591,4.455319,4.49353,4.6092,4.650102,4.712375,4.729212,4.356412,4.428603,4.390085
X5_13197,2,9.391834,15.48738,20.01413,25.89126,30.95519,29.55535,24.91837,42.05383,61.56379,65.85112,68.27145,76.28891,71.33836,69.89432,67.36196,60.74853,59.52706,52.79495,1.418087,2.388642,3.004493,3.715756,4.172963,4.066525,3.616817,4.564174,5.066529,5.07386,5.094111,5.16511,5.097916,5.114504,5.132837,4.720729,4.792888,4.602264
X1_13211,2,8.32982,12.91031,16.85562,22.5138,26.46954,25.00452,20.72287,34.05215,52.43154,56.81745,58.99231,68.7135,67.87148,66.38285,68.20464,56.42624,55.09665,47.53038,1.289535,2.253999,2.886995,3.516902,4.069918,3.992121,3.490598,4.857334,5.264194,5.03386,4.909935,4.160461,3.816844,3.878219,4.259197,3.885217,4.008759,4.1831
X2_13211,2,8.437059,13.04172,17.01253,22.64661,26.97816,25.46395,20.81195,35.61337,55.97293,60.39738,62.40396,70.90197,68.07889,66.59841,63.74121,56.90236,55.59769,48.20978,1.269901,2.241895,2.844682,3.425302,3.954059,3.877219,3.382713,4.763124,5.030185,4.786527,4.63235,3.966862,3.709347,3.756154,3.832359,3.705379,3.842906,4.013678
X3_13211,2,8.539509,13.41213,17.44123,22.98416,27.67151,26.22004,21.5351,37.4262,58.04446,62.42803,64.4117,72.32593,68.70849,67.23137,64.3343,57.37571,56.07075,48.69807,1.322769,2.431376,3.125451,3.797447,4.323533,4.250312,3.803523,4.835715,4.880931,4.677116,4.586663,4.028294,3.779412,3.834694,3.914254,3.837713,3.984724,4.222071
X4_13211,2,8.798659,14.12902,18.3376,23.9816,28.55406,27.18211,22.8254,38.6183,57.80214,62.13933,64.29241,73.31458,69.95815,68.48256,65.58557,58.62067,57.36883,50.12877,1.243622,2.268624,2.916028,3.578956,4.03648,3.958848,3.568944,4.615435,5.013607,4.820079,4.718781,4.075443,3.721351,3.754211,3.805726,3.677545,3.801771,3.948928
X5_13211,2,8.337704,12.86158,16.84317,22.65232,26.52614,25.01004,20.77552,34.20203,53.10745,57.5315,59.65218,68.9025,67.98084,66.48597,63.54569,56.50791,55.11175,47.55764,1.233594,2.170455,2.75357,3.346172,3.833226,3.772777,3.351851,4.858889,5.542729,5.322918,5.17805,4.280627,3.523546,3.558733,3.615135,3.547317,3.678413,3.859297
X1_13239,2,8.263577,13.15033,17.18349,22.79707,27.08412,25.69957,21.97513,35.3861,52.75748,57.00493,59.57229,69.29188,67.61359,65.95788,63.41311,56.36522,54.76256,47.52021,1.407508,2.476561,3.136952,3.785994,4.302632,4.215832,3.794145,4.916768,5.303495,5.148923,5.105923,4.575611,4.250009,4.330689,4.406518,4.175279,4.275901,4.361498
X2_13239,2,8.443545,13.13222,17.17369,22.94992,27.07199,25.64364,21.85795,35.44195,53.77785,58.11515,60.62601,69.84588,67.47427,65.83346,63.44669,56.37372,54.79714,47.60922,1.492847,2.542964,3.173496,3.777357,4.26621,4.190836,3.785904,5.002685,5.565493,5.419592,5.339364,4.808158,4.436824,4.496613,4.592546,4.282266,4.368225,4.401269
X3_13239,2,8.378069,13.13974,17.00322,22.34988,26.85299,25.47665,21.5183,35.79484,53.96906,58.07556,60.48281,69.38097,67.18022,65.56915,63.0746,56.20657,54.65505,47.56073,1.520082,2.56163,3.238637,3.957477,4.52296,4.423319,3.970209,5.326172,6.049473,5.980442,5.983997,5.665187,5.283717,5.293875,5.33664,4.918588,4.995914,4.920269
X4_13239,2,8.481633,13.31563,17.24089,22.66981,27.02702,25.65438,21.83196,35.61247,52.98769,57.15311,59.65288,69.23129,67.4625,65.84005,63.29766,56.36422,54.79381,47.6745,1.480457,2.494799,3.145901,3.824768,4.362352,4.264009,3.817436,5.134006,5.917661,5.842655,5.822133,5.311612,4.902113,4.924146,4.993978,4.66079,4.741617,4.700447
X5_13239,2,8.436621,13.30156,17.57145,23.8787,27.12108,25.71657,22.90411,33.55468,48.88014,53.26911,56.02264,67.44679,67.84474,66.19018,63.51477,56.3021,54.6903,47.39996,1.415229,2.412509,3.027545,3.629986,4.070748,4.022513,3.749847,4.70663,4.779151,4.591249,4.539629,4.179647,4.082446,4.130036,4.233943,4.017928,4.121068,4.235014
X1_13246,2,7.575537,11.51367,14.85422,19.61036,24.04617,22.68599,18.5324,35.09212,56.84779,61.30738,63.74737,71.1129,64.89842,63.23894,60.95766,54.7576,53.30985,46.65252,1.317016,2.287138,2.950839,3.688288,4.191421,4.075399,3.613734,4.773102,5.324831,5.34592,5.421227,5.393931,5.161105,5.173539,5.200929,4.785069,4.839294,4.7268
X1_13246_coloured,2,7.575537,11.51367,14.85422,19.61036,24.04617,22.68599,18.5324,35.09212,56.84779,61.30738,63.74737,71.1129,64.89842,63.23894,60.95766,54.7576,53.30985,46.65252,1.317016,2.287138,2.950839,3.688288,4.191421,4.075399,3.613734,4.773102,5.324831,5.34592,5.421227,5.393931,5.161105,5.173539,5.200929,4.785069,4.839294,4.7268
